request_id,user_id,target_id,endpoint,method,status_code,response_length,response_time,sensitive_data_found,is_unauthorized,endpoint_pattern,has_placeholder,endpoint_path,param_key_count,param_type_pattern,has_numeric_param,has_uuid_param,has_alphanumeric_param,self_access,id_difference,param_change_rate,user_target_diversity,endpoint_user_diversity,param_deviation_score,status_code_category,is_success,is_unauthorized,is_forbidden,is_not_found,response_length_log,response_length_category,response_time_log,is_slow_response,has_sensitive_data,sensitive_success_combo,method_risk_score,is_read_method,is_write_method,is_delete_method,hour_of_day,day_of_week,is_weekend,is_business_hours,endpoint_path_encoded,param_type_pattern_encoded,method_encoded,status_200,status_401,status_404,status_405,method_x_self_access,method_x_success,success_x_sensitive,forbidden_x_self,large_id_diff_x_success,status_code_normalized,response_length_normalized,response_time_normalized,id_difference_normalized,response_length_log_normalized,response_time_log_normalized,method_risk_score_normalized,hour_of_day_normalized,method_x_self_access_normalized
7125bfca532d,101,xyz,/order/xyz/status,GET,401,25,2.111098,0,0,/order/xyz/status,0,/order/xyz/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1349757185443903,1,0,0,1,1,0,0,23,2,0,0,25,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.1280243077465586,-0.7938609228125153,-0.579504646141257,1.1267033155207888,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
98fbcb072949,101,../../../etc/passwd,/order/../../../etc/passwd/status,GET,404,31,2.069072,0,0,/order/../../../etc/passwd/status,0,/order/../../../etc/passwd/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1213752357729652,0,0,0,1,1,0,0,23,2,0,0,22,1,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.9001001447687401,-0.7938609228125153,-0.23480008126296797,-0.899129414711103,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
9885876710cf,101,' OR '1'='1,/order/' OR '1'='1/status,GET,401,25,2.097069,0,0,/order/' OR '1'='1/status,0,/order/' OR '1'='1/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1304561803683224,0,0,0,1,1,0,0,23,2,0,0,20,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.45100156124826035,-0.7938609228125153,-0.579504646141257,0.45350453894151777,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
a52ab9825a09,101,102,/document?doc_id=102,GET,404,31,2.097058,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1304526286168006,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.45047071441589026,-0.7861295931973484,-0.23480008126296797,0.45297549489187644,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
98a015164bd7,101,103,/document?doc_id=103,GET,404,31,2.082119,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,2.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1256173474438966,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.2704675427612352,-0.7822639283897651,-0.23480008126296797,-0.26725414875896814,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e58630e1a6c8,101,104,/document?doc_id=104,GET,404,31,2.084672,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1264453307972653,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.14726281884577522,-0.7783982635821817,-0.23480008126296797,-0.14392354310829847,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
256e6df5621a,101,105,/document?doc_id=105,GET,404,31,2.096922,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,4.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1304087150103563,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.4439075172155404,-0.7745325987745982,-0.23480008126296797,0.4464344314066687,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
188082502230,101,202,/document?doc_id=202,GET,200,114,2.065175,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,101.0,0,29,2,0,success,1,0,0,0,4.74493212836325,small,1.120104664006207,0,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,0,-3.885366668328318,1.5435313027190816,-1.0881646998406405,-0.3995631124390084,1.8888086997489857,-1.088384892951582,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
02ae399341b4,101,203,/document?doc_id=203,GET,200,104,2.112568,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,102.0,0,29,2,0,success,1,0,0,0,4.653960350157523,small,1.1354481089417334,1,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,0,-3.885366668328318,1.3156980061401975,1.198964748073908,-0.395697447631425,1.7377853749757683,1.1970672830702085,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5e2b51a80e8e,101,204,/document?doc_id=204,GET,404,31,2.099317,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1311817646358702,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.559487350265889,-0.3918317828238416,-0.23480008126296797,0.5615824934114803,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e55ccf2ccf23,101,205,/document?doc_id=205,GET,404,31,2.079794,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,104.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1248627116318246,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.3826692596055185,-0.3879661180162582,-0.23480008126296797,-0.3796594179831311,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
a560cf01159c,101,302,/document?doc_id=302,GET,200,88,2.088953,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,201.0,0,29,2,0,success,1,0,0,0,4.48863636973214,tiny,1.1278321985406652,0,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,1,-3.885366668328318,0.9511647316139829,0.05933311655655506,-0.012996631680668318,1.4633290800562535,0.06265456991172831,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
413a64ae934e,101,303,/document?doc_id=303,GET,200,84,2.083368,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,202.0,0,29,2,0,success,1,0,0,0,4.442651256490317,tiny,1.1260225060362625,0,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,1,-3.885366668328318,0.8600314129824292,-0.21019229788445176,-0.009130966873084918,1.386988649773054,-0.20690456035509222,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b4f66626f1d7,101,304,/document?doc_id=304,GET,404,31,2.124654,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1393235570584532,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.7822206404524306,-0.005265302065501518,-0.23480008126296797,1.7743269120932055,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
2d060aad9109,101,305,/document?doc_id=305,GET,404,31,2.08296,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,204.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1258901744442371,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.22988188948552282,-0.0013996372579181166,-0.23480008126296797,-0.22661574817645563,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
bcc13d15480b,101,401,/document?doc_id=401,GET,404,31,2.096266,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1301968693494613,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.41224974248441076,0.3697041842700884,-0.23480008126296797,0.4148793843681563,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
1d87be62ad70,101,402,/document?doc_id=402,GET,404,31,2.088832,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.127793025924585,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.0534938014003559,0.37356984907767177,-0.23480008126296797,0.05681969117118493,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b765e2cc342f,101,403,/document?doc_id=403,GET,404,31,2.079552,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1247841318604903,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.3943478899179168,0.37743551388525515,-0.23480008126296797,-0.3913641107781264,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
1ce8576e132b,101,404,/document?doc_id=404,GET,404,31,2.087296,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1272956268966932,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.02063171992129944,0.3813011786928386,-0.23480008126296797,-0.017269386961088443,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
53ef7c0562ed,101,405,/document?doc_id=405,GET,404,31,2.058308,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,304.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1178618218594703,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-1.4195578996555838,0.38516684350042196,-0.23480008126296797,-1.4224629625292957,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
96ea6aca9d15,101,999,/document?doc_id=999,GET,404,31,2.10109,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1317536625929958,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.6450502078852114,2.681371739204962,-0.23480008126296797,0.6467684106593637,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
76ac9496d727,101,1000,/document?doc_id=1000,GET,404,31,2.048897,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1147798858677807,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-1.873721494159475,2.6852374040125455,-0.23480008126296797,-1.8815265788269586,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
83aae62756c3,101,1001,/document?doc_id=1001,GET,404,31,2.110035,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,900.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1346339801471093,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.0767252002173084,2.689103068820129,-0.23480008126296797,1.0758003555285576,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
543839cd4219,101,-1,/document?doc_id=-1,GET,404,31,2.067534,0,0,/document?{},1,/document?,1,alphanumeric,0,0,1,0,102.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1208739814860833,0,0,0,1,1,0,0,23,2,0,0,12,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.9743221836962537,-0.395697447631425,-0.23480008126296797,-0.9737927452413847,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
425f6fdafb24,101,0,/document?doc_id=0,GET,404,31,2.085607,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1267483965118485,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.10214083809333499,-0.3995631124390084,-0.23480008126296797,-0.09878099527875718,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
a8868a39a08a,101,abc,/document?doc_id=abc,GET,404,31,2.075092,0,0,/document?{},1,/document?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.123334819510113,0,0,0,1,1,0,0,23,2,0,0,12,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.6095821510471695,-0.7938609228125153,-0.23480008126296797,-0.6072435354330016,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
fd42d89177fa,101,xyz,/document?doc_id=xyz,GET,404,31,2.09896,0,0,/document?{},1,/document?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1310665713328296,0,0,0,1,1,0,0,23,2,0,0,12,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.5422589576149518,-0.7938609228125153,-0.23480008126296797,0.5444241051744563,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
660b8f3b32ea,101,../../../etc/passwd,/document?doc_id=../../../etc/passwd,GET,404,31,2.095362,0,0,/document?{},1,/document?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.129904862140235,0,0,0,1,1,0,0,23,2,0,0,12,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.3686237846232439,-0.7938609228125153,-0.23480008126296797,0.3713840341032998,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
002303c8fcc6,101,' OR '1'='1,/document?doc_id=' OR '1'='1,GET,404,31,2.084519,0,0,/document?{},1,/document?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1263957294799998,0,0,0,1,1,0,0,23,2,0,0,12,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.15464641569617688,-0.7938609228125153,-0.23480008126296797,-0.15131180819181364,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
805903e21ba1,101,102,/api/account/102/balance,GET,401,25,2.110014,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1346272277887277,1,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.0757117653554975,-0.7861295931973484,-0.579504646141257,1.0747945714806317,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
3b93f1c5dac8,101,103,/api/account/103/balance,POST,405,153,2.040006,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,2.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1118594891003932,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-2.3027905111326294,-0.7822639283897651,2.373595341966813,-2.31652844280983,2.8147960713126134,0.5561070751274192,-0.17526681505929956
911dc9cbf449,101,104,/api/account/104/balance,GET,401,25,2.076543,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1238065640225585,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.5395586279757516,-0.7783982635821817,-0.579504646141257,-0.5369757743776779,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
9b856189e125,101,105,/api/account/105/balance,POST,405,153,2.063382,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,4.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1195195344068063,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.1746927335188448,-0.7745325987745982,2.373595341966813,-1.1755417030306854,2.8147960713126134,0.5561070751274192,-0.17526681505929956
f820b41974ee,101,202,/api/account/202/balance,POST,405,153,2.078819,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1245460818945296,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-0.42972159247570113,-0.3995631124390084,2.373595341966813,-0.4268223677075726,2.8147960713126134,0.5561070751274192,-0.17526681505929956
fa0e270cefc1,101,203,/api/account/203/balance,GET,401,25,2.081699,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1254810682738594,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.2907362399976268,-0.395697447631425,-0.579504646141257,-0.2875533401737238,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
3b850e17039c,101,204,/api/account/204/balance,POST,405,153,2.065298,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1201447914156306,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.0822288670785618,-0.3918317828238416,2.373595341966813,-1.0824077948767419,2.8147960713126134,0.5561070751274192,-0.17526681505929956
59a633931270,101,205,/api/account/205/balance,GET,401,25,2.082212,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,104.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1256475210345123,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.26597947408745787,-0.3879661180162582,-0.579504646141257,-0.262759701871671,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
0ff70e8bdf85,101,302,/api/account/302/balance,GET,401,25,2.11336,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.135702528846452,1,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.2371857200053875,-0.012996631680668318,-0.579504646141257,1.2349638915115033,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
bf65c161753e,101,303,/api/account/303/balance,POST,405,153,2.05769,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1176597289215382,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.4493818398748293,-0.009130966873084918,2.373595341966813,-1.4525653122099738,2.8147960713126134,0.5561070751274192,-0.17526681505929956
cdef5522a6a5,101,304,/api/account/304/balance,POST,405,153,2.044303,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1132719751244982,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-2.095422434883198,-0.005265302065501518,2.373595341966813,-2.106134409986314,2.8147960713126134,0.5561070751274192,-0.17526681505929956
21b61c9976e7,101,305,/api/account/305/balance,GET,401,25,2.112542,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,204.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1354397556756868,1,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.1977100191973657,-0.0013996372579181166,-0.579504646141257,1.1958230390204911,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5ab1cecd9ac9,101,401,/api/account/401/balance,POST,405,153,2.06613,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1204161800725982,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.0420775430293399,0.3697041842700884,2.373595341966813,-1.0419836398567586,2.8147960713126134,0.5561070751274192,-0.17526681505929956
2e7810048922,101,402,/api/account/402/balance,GET,401,25,2.073721,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.122888879774193,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.6757449698831026,0.37356984907767177,-0.579504646141257,-0.6736675975726013,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
7de95e80ce76,101,403,/api/account/403/balance,POST,405,153,2.033087,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1095809127658736,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-2.636693168700636,0.37743551388525515,2.373595341966813,-2.6559292269128836,2.8147960713126134,0.5561070751274192,-0.17526681505929956
d01c59f00fed,101,404,/api/account/404/balance,GET,401,25,2.087292,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.127294331263689,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.020824755133058676,0.3813011786928386,-0.579504646141257,-0.01746237538586891,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b0097a72106d,101,405,/api/account/405/balance,GET,401,25,2.060902,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,304.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1187096437696127,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-1.2943745648194094,0.38516684350042196,-0.579504646141257,-1.2961773443023563,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
11758fc3c635,101,999,/api/account/999/balance,POST,405,153,2.056973,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1174252106812734,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.4839834015855122,2.681371739204962,2.373595341966813,-1.4874975079966513,2.8147960713126134,0.5561070751274192,-0.17526681505929956
49f80cd0ce94,101,1000,/api/account/1000/balance,POST,405,153,2.053468,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1162779938488345,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.6531305059034642,2.6852374040125455,2.373595341966813,-1.6583788985242434,2.8147960713126134,0.5561070751274192,-0.17526681505929956
55d5ea278f2d,101,1001,/api/account/1001/balance,GET,401,25,2.132724,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,900.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1419029136113723,1,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,2.171669180208733,2.689103068820129,-0.579504646141257,2.158529812509368,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
